Country,Document,Sector,SubSector,QuestionCode,ResponseText
BH,INDC,Transport,Infrastructure and roads,A_Sc_ConActImp,Ministry of Transportation and Communications
BH,INDC,Transport,Sustainable transport planning,A_Sc_ConAct,Increase public transport efficiency and attractivness
BH,INDC,Transport,Sustainable transport planning,A_Sc_ConActImp,"Ministry of Works, Municipalities Affairs and Urban Planning"
BH,INDC,Urban,Buildings,A_Sc_ConAct,Sustainable and Green Building Construction projects: construction of new government buildings which will save energy and water
BH,INDC,Urban,Buildings,A_Sc_ConActImp,"Ministry of Works, Municipalities Affairs and Urban Planning"
BH,INDC,Water,Water conservation and reuse,A_Sc_ConAct,Water Conservation Initiative project: involves the upgrading of the water distribution networks in order to minimize water leakages.
BH,INDC,Water,Water conservation and reuse,A_Sc_ConActImp,Ministry of Electricity and Water
BH,INDC,Water,Water management,A_Sc_ConAct,Formulate a climate-resilient and integrated water resources strategy in order to sustainably manage its water resources
BH,INDC,Water,Water management,A_Sc_ConActImp,The National Water Resources Council
BI,INDC,Agriculture,Climate smart agriculture,A_Sc_CapBud,"Encourage technology transfers between research institutes and agro-sylvo-pastoral actors;|Strengthen the aptitudes of actors (especially women and farmers) in new technical processes, in the interest of intensified, sustainable production methods (new crop systems and techniques)."
BI,INDC,Agriculture,Climate smart agriculture,A_Sc_Pol,"National Agricultural Strategy, 2008-2015 (2008)."
BI,INDC,Agriculture,Climate smart agriculture,A_Sc_TecTran,"Intensification and diversification of agricultural production;|Security for animal and fishing production, and promotion of associations."
BI,INDC,Agriculture,Climate smart agriculture,A_Sc_UncAct,Integration of smart agriculture into the National Agricultural Investment Programme (NAIP).
BI,INDC,Agriculture,Food security,A_Sc_Pol,"National Agricultural Strategy, 2008-2015 (2008)."
BI,INDC,Agriculture,Food security,A_Sc_UncAct,Increase in agricultural production and productivity and development of sustainable production systems.
BI,INDC,Agriculture,Land and soil management,A_Sc_Pol,National Sustainable Land Use Strategy (2007);|National Action Programme to Fight Land Degradation (2005).
BI,INDC,Agriculture,Land and soil management,A_Sc_UncAct,ACCES (Climate Change Adaptation for Soil and Water Resources Conservation) Project.
BI,INDC,Agriculture,Land and soil management,A_Sc_UncActDon,Special Fund for Energy and Climate
BI,INDC,Cross-Cutting Area,Capacity building and knowledge transfer,A_Sc_CapBud,"Inform, educate and communicate about the climate, climate risks and adaptation technologies (development of the population‘s reactivity)."
BI,INDC,Cross-Cutting Area,Capacity building and knowledge transfer,A_Sc_ConAct,"Promotion of research and development and technology transfers;|Capacity-building, knowledge management and communication."
BI,INDC,Cross-Cutting Area,Capacity building and knowledge transfer,A_Sc_ConActCost,USD 25.787 Million|USD 3.465 Million
BI,INDC,Cross-Cutting Area,Climate risk management,A_Sc_CapBud,Support insitutions in defining adaptation priorities during NAP development.
BI,INDC,Cross-Cutting Area,Climate risk management,A_Sc_ConAct,Climate risk adaptation and management.
BI,INDC,Cross-Cutting Area,Climate risk management,A_Sc_ConActCost,USD 3.719 Million
BI,INDC,Cross-Cutting Area,Climate risk management,A_Sc_TecTran,Knowledge of spatial and temporal changes to the environment.
BI,INDC,Disaster Risk Management (DRM),Early warning system,A_Sc_UncAct,Communication and Early Warning Strategy for Adaptations to Climate Change.
BI,INDC,Energy,Renewable Energy: Hydro,A_Sc_Pol,Sectoral Strategy for the Energy Sector in Burundi (2011);|Law 1/13 of 23 April 2015 reorganizing the electricity sector in Burundi.
BI,INDC,Energy,Renewable Energy: Hydro,A_Sc_TecTran,Support for facilities that use renewable energy sources.
BI,INDC,Energy,Renewable Energy: Hydro,A_Sc_UncAct,Hydroelectrical production.
BI,INDC,Environment,Watershed and river basin management,A_Sc_UncAct,Watershed Management and Climate Resilience Improvement (PABVARC) Project.
BI,INDC,LULUCF/Forestry,Reforestation,A_Sc_ConAct,Reforestation of terrains on steep slopes;|Colonization of terrains on mild slopes through agroforestry.
BI,INDC,LULUCF/Forestry,Reforestation,A_Sc_ConActCost,USD 10 Million
BI,INDC,LULUCF/Forestry,Sustainable forest management,A_Sc_Pol,National Forestry Policy of Burundi (2012).
BI,INDC,LULUCF/Forestry,Sustainable forest management,A_Sc_Tar,Raising the forest cover rate to 20% by 2025.
BI,INDC,LULUCF/Forestry,Sustainable forest management,A_Sc_UncAct,Development and rational management of forest resources.
BI,INDC,Water,Water management,A_Sc_Pol,National Water Resources Management Policy and Action Plan (2001);|Water Code (Law 1/02 of 26/03/2012 enacting the Water Code in Burundi).
BI,INDC,Water,Water management,A_Sc_TecTran,Development of access to water while enhancing the efficiency of its use.
BI,INDC,Water,Water management,A_Sc_UncAct,Water control with a view to increasing agricultural and livestock production;|Human resources capacity-building in the field of water.
BJ,INDC,Agriculture,Climate smart agriculture,A_Sc_ConAct,Develop new agricultural calendars allowing farmers to plan and execute production processes according to projected climate impacts.
BJ,INDC,Agriculture,Food security,A_Sc_ConAct,"Promote appropriate agricultural production systems adequate for climate change adaptation, Food security and nutrition."
BJ,INDC,Agriculture,Food security,A_Sc_TecTran,Crop varieties with short cycle and less water requirements
BJ,INDC,Coastal Zone,Coastal management,A_Sc_ConAct,Correct the erosion and sedimentary imbalance no the coastal area;|Restore fragile ecosystems (mangroves) and promote improved salt extraction technology combining solar and wind.
BJ,INDC,Cross-Cutting Area,Capacity building and knowledge transfer,A_Sc_ConAct,Help to bridge the funding gap for adaptation to climate change at the community level by building  institutional and technical capacity to incorporate climate risks and challenges in the local development process
BJ,INDC,Cross-Cutting Area,Capacity building and knowledge transfer,A_Sc_ConActP,http://www4.unfccc.int/submissions/INDC/Published%20Documents/Benin/1/INDC%20BENIN%20%20Version%20finale%20revue%20septembre%202015.pdf#page=23
BJ,INDC,Disaster Risk Management (DRM),Early warning system,A_Sc_ConAct,"Strengthening the climate risk prediction and Early warning system for food security in vulnerable agro-ecological zones;|Make available to stakeholders and farming communities early warning and assistance for significant weather and climate events with potential of damaging production systems;|Strengthen monitoring capacities, Early warning systems and the availability of information on climate change to cope with climate shocks and  adaptation planning to climate change in Benin."
BJ,INDC,Disaster Risk Management (DRM),Early warning system,A_Sc_ConActP,http://www4.unfccc.int/submissions/INDC/Published%20Documents/Benin/1/INDC%20BENIN%20%20Version%20finale%20revue%20septembre%202015.pdf#page=22
BJ,INDC,Energy,Biomass energy,A_Sc_ConAct,Biogas production;|Intensification of residues and agricultural waste into briquettes.
BJ,INDC,Health,Disease surveillance and control,A_Sc_ConAct,Contributing to the reduction of morbidity and mortality due to malaria and other climate-related diseases in Benin.
BJ,INDC,Health,Malnutrition,A_Sc_ConAct,"Promote appropriate agricultural production systems adequate for climate change adaptation, food security and nutrition."
BJ,INDC,LULUCF/Forestry,Sustainable forest management,A_Sc_TecTran,Sustainable forest management
BJ,INDC,Water,Water management,A_Sc_ConAct,Enhance the availability of water during dry periods for adaptation of population to climate change;|Promote integrated water resources management.
BJ,INDC,Water,Water management,A_Sc_ConActP,http://www4.unfccc.int/submissions/INDC/Published%20Documents/Benin/1/INDC%20BENIN%20%20Version%20finale%20revue%20septembre%202015.pdf#page=23
BN,INDC,Agriculture,Crops,A_Sc_UncAct,Grow climate-resilient crops.
BN,INDC,Coastal Zone,Sea-level rise protection,A_Sc_UncAct,"An integrated approach combining flood protection, river quality improvement and coastal protection has been initiated by The Government of Brunei Darussalam to implement both structural and non-structural measures.|Department of Drainage and Sewerage will implement the flood monitoring information system."
BN,INDC,Cross-Cutting Area,Capacity building and knowledge transfer,A_Sc_UncAct,The Government of Brunei Darussalam will continue to promote inter-ministerial and interdepartmental co-ordination and collaboration.
BN,INDC,Disaster Risk Management (DRM),Disaster preparedness,A_Sc_Pol,Brunei Darussalam‘s National Disaster Management Centre (NDMC) has developed a Strategic National Action Plan for Disaster Risk Reduction.
BN,INDC,Environment,Ecosystem and biodiversity,A_Sc_UncAct,"Participating in the “Heart of Borneo“ Initiative.|Development of the National Biological Resources (biodiversity) Policy and Strategic Plan of Action (2012).|Ratification of the Convention of Biological Diversity of the United Nations.|Designation of 150,000 hectares of Marine Protected Area (MPA) under the Fisheries Act (1972).|Establishment of the Tropical Biodiversity Centre."
BN,INDC,Health,Disease surveillance and control,A_Sc_UncAct,An integrated approach will be pursued is in the fight against diseases.
BN,INDC,LULUCF/Forestry,Sustainable forest management,A_Sc_UncAct,Department of Forestry is planning to undertake an updated forest inventory.
BN,INDC,LULUCF/Forestry,Sustainable land management,A_Sc_Pol,"Legislation and regulations in the land use sector, such as restrictions and reduced-scale on logging activities."
BN,INDC,LULUCF/Forestry,Sustainable land management,A_Sc_UncAct,"Awareness raising activities such campaigns in schools and communities, along with initiatives like “International Day of Forests“;|The University Brunei Darussalam conduct and undertake research projects on biodiversity in climate change, as well as through its collaboration with renowned international universities under International Consortium of Universities for the Study of Biodiversity and the Environment (ICUBE).|The oil and gas industry also support research and development projects in carbon sequestration and fund some conservation projects."
BO,INDC,Agriculture,Food security,A_Sc_UncAct,"Sustainable use of biodiversity resources, wildlife and aquatic life for Food security and sustainable industrialization.|Actions to reduce the vulnerability of production systems in a climate change scenario.|Usage of better local adapted varieties of species suited for the climate, and resistant to pests and diseases."
BO,INDC,Agriculture,Irrigation,A_Sc_Tar,"Unconditional targets:|Triplicate irrigation surface to over 1 million hectares by 2030 with regards to 296.368 hectares in 2010, duplicate food production under irrigation by 2020 and triplicate by 2030, with regards to 1,69 million metric tonnes of 2010. In this manner, resilient agriculture and livestock systems will be achieved.|Increase food production under irrigation, to more than 6 millions metric tonnes by 2020 with regards to 2010.|Increase the Gross Domestic Product (GDP) to 5,37% by 2030, with the contribution of resilient water and irrigation systems.|Conditional targets:|Agricultural irrigation has increased to 1.5 million hectares by 2030, compared to 2010 with 296,000 hectares.|Agricultural production under irrigation has quadrupled by 2030 (9.49 million tons) compared to 2010 (1.69 million MT)."
BO,INDC,Agriculture,Irrigation,A_Sc_UncAct,"Reuse of water for productive purposes to increase food production.|Increase in irrigated area through revitalized irrigation systems, irrigation technology, irrigation dams, water harvesting, and multipurpose water reuse projects."
